* full loop-gain curve T(f) at the worst curve point of this record
* corner=ff_125c_2.97v iload=50mA ceff=0.33uF esr=1mohm
* the two printed columns after the frequency are |T| in dB and unwrapped phase(T) in degrees

Note: Compatibility modes selected: hs a


Circuit: * loop-stability -- tian dual-injection loop-gain testbench for ldo_core (issue #10)

* corner_id=ff_125c_2.97v corner=ff temp_c=125 vin_v=2.97
* ac sweep: dec 50 0.01 1e9 ; Tian dual injection at ERRAMP_OUT->PASS_GATE
* columns: ROW iload_a ceff_f esr_ohm vout_v dcgain_db f0_hz phase_at_f0_deg f180_hz gain_at_f180_db f0_rising_hz
* (phase margin = 180 + phase_at_f0_deg ; gain margin = -gain_at_f180_db ;
*  an empty f180/gain field means the phase never reaches -180 deg in band)
Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  0.00000e+00
No. of Data Rows : 1
Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 551
Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  1.00000e-02
No. of Data Rows : 551
dcg                 =  1.34918e+02
f0                  =  2.90253e+05
phx                 =  -1.81260e+02
f180                =  2.50975e+05
gmx                 =  2.49989e+00
 meas ac f0r when tdb=0 rise=1 failed!

* loop-stability -- tian dual-injection loop-gain testbench for ldo_core (issue #10)
AC Analysis  Sat Aug  1 08:03:28  2026
--------------------------------------------------------------------------------
Index   frequency       tdb             tph             
--------------------------------------------------------------------------------
0	1.000000e-02	1.349183e+02	-1.54344e-01	
1	1.047129e-02	1.349183e+02	-1.61618e-01	
2	1.096478e-02	1.349183e+02	-1.69235e-01	
3	1.148154e-02	1.349183e+02	-1.77211e-01	
4	1.202264e-02	1.349183e+02	-1.85563e-01	
5	1.258925e-02	1.349183e+02	-1.94308e-01	
6	1.318257e-02	1.349183e+02	-2.03465e-01	
7	1.380384e-02	1.349183e+02	-2.13054e-01	
8	1.445440e-02	1.349183e+02	-2.23095e-01	
9	1.513561e-02	1.349183e+02	-2.33609e-01	
10	1.584893e-02	1.349183e+02	-2.44618e-01	
11	1.659587e-02	1.349183e+02	-2.56147e-01	
12	1.737801e-02	1.349183e+02	-2.68218e-01	
13	1.819701e-02	1.349183e+02	-2.80859e-01	
14	1.905461e-02	1.349183e+02	-2.94095e-01	
15	1.995262e-02	1.349182e+02	-3.07955e-01	
16	2.089296e-02	1.349182e+02	-3.22468e-01	
17	2.187762e-02	1.349182e+02	-3.37666e-01	
18	2.290868e-02	1.349182e+02	-3.53579e-01	
19	2.398833e-02	1.349182e+02	-3.70242e-01	
20	2.511886e-02	1.349182e+02	-3.87691e-01	
21	2.630268e-02	1.349182e+02	-4.05961e-01	
22	2.754229e-02	1.349181e+02	-4.25093e-01	
23	2.884032e-02	1.349181e+02	-4.45126e-01	
24	3.019952e-02	1.349181e+02	-4.66103e-01	
25	3.162278e-02	1.349181e+02	-4.88069e-01	
26	3.311311e-02	1.349180e+02	-5.11070e-01	
27	3.467369e-02	1.349180e+02	-5.35155e-01	
