corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.001,1.79945,132.7,3330.34,27.14,3.4922e+06,44.39,FAIL,-0.09052,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.05,1.79945,132.7,3330.33,27.16,3.4863e+06,44.37,FAIL,-0.09053,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.2,1.79945,132.7,3330.33,27.22,3.46833e+06,44.30,FAIL,-0.09053,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.5,1.79945,132.7,3330.34,27.34,3.43257e+06,44.18,FAIL,-0.09049,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.001,1.79945,132.7,1844.21,15.83,3.50144e+06,44.35,FAIL,-0.1617,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.05,1.79945,132.7,1844.21,15.86,3.49564e+06,44.33,FAIL,-0.1617,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.2,1.79945,132.7,1844.22,15.96,3.4779e+06,44.27,FAIL,-0.1617,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.5,1.79945,132.7,1844.23,16.16,3.44259e+06,44.14,FAIL,-0.1616,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.001,1.79945,132.5,838.663,7.50,3.50496e+06,44.34,FAIL,-0.1554,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.05,1.79945,132.5,838.663,7.56,3.49919e+06,44.32,FAIL,-0.1554,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.2,1.79945,132.5,838.668,7.78,3.48153e+06,44.25,FAIL,-0.1553,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.5,1.79945,132.5,838.695,8.20,3.44639e+06,44.13,FAIL,-0.1547,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.001,1.79945,143.8,217986,65.27,899097,16.39,PASS,-0.08708,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.05,1.79945,143.8,218039,66.53,978734,17.62,PASS,-0.0848,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.2,1.79945,143.8,218825,70.32,1.34253e+06,21.57,PASS,-0.1041,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.5,1.79945,143.8,223373,77.61,1.94824e+06,22.66,PASS,-0.07099,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.001,1.79945,143.8,69227.1,84.52,927682,26.49,PASS,-0.08315,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.05,1.79945,143.8,69245.6,85.74,1.30745e+06,31.06,PASS,-0.08107,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.2,1.79945,143.8,69526.4,89.46,2.15324e+06,31.39,PASS,-0.04976,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.5,1.79945,143.8,71168.7,96.91,2.32594e+06,25.73,PASS,-0.04529,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.001,1.79945,143.8,13434.7,66.74,2.89696e+06,45.50,PASS,-0.09853,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.05,1.79945,143.8,13436.9,67.85,2.62789e+06,41.14,PASS,-0.09681,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.2,1.79945,143.8,13471.3,71.33,2.494e+06,33.43,PASS,-0.07082,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.5,1.79945,143.8,13669.5,78.57,2.45846e+06,26.58,PASS,-0.09402,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.001,1.79945,144,967636,-6.73,879426,-1.44,FAIL,-0.1519,PASS
