corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.001,1.79945,132.7,3246.55,24.37,450441,58.59,FAIL,-0.8573,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.05,1.79945,132.7,3246.55,24.39,489494,59.98,FAIL,-0.8573,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.2,1.79945,132.7,3246.55,24.44,716241,66.21,FAIL,-0.8573,PASS
ff_-40c_2.97v,ff,-40,2.97,0,0.33,0.5,1.79945,132.7,3246.56,24.56,8.5864e+06,81.91,FAIL,-0.8573,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.001,1.79945,132.7,1806.4,14.22,446344,68.08,FAIL,-0.8978,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.05,1.79945,132.7,1806.4,14.25,604670,73.16,FAIL,-0.8978,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.2,1.79945,132.7,1806.4,14.35,8.96855e+06,81.51,FAIL,-0.8977,PASS
ff_-40c_2.97v,ff,-40,2.97,0,1,0.5,1.79945,132.7,1806.41,14.54,8.54634e+06,81.84,FAIL,-0.8976,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.001,1.79945,132.6,822.983,6.75,425129,80.73,FAIL,-0.8782,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.05,1.79945,132.6,822.984,6.82,9.13411e+06,81.34,FAIL,-0.8782,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.2,1.79945,132.6,822.989,7.03,8.95461e+06,81.49,FAIL,-0.8781,PASS
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.5,1.79945,132.6,823.014,7.44,8.53085e+06,81.81,FAIL,-0.8775,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.001,1.79945,143.7,128804,52.78,554510,20.80,PASS,-0.577,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.05,1.79945,143.7,127733,53.27,604084,22.41,PASS,-0.543,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.2,1.79945,143.7,128949,55.79,961150,29.72,PASS,-0.5633,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.5,1.79945,143.7,129717,60.20,2.18541e+06,38.48,PASS,-0.5558,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.001,1.79945,143.7,44719.7,72.74,556450,30.48,PASS,-0.4077,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.05,1.79945,143.7,44456.3,73.24,792158,36.49,PASS,-0.4098,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.2,1.79945,143.7,44795.7,75.94,2.36942e+06,47.82,PASS,-0.3927,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.5,1.79945,143.7,45203,80.78,2.79294e+06,42.59,PASS,-0.4047,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.001,1.79945,143.7,10933.7,49.51,567666,44.26,PASS,-0.5902,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.05,1.79945,143.7,10913.2,50.16,2.57102e+06,61.37,PASS,-0.614,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.2,1.79945,143.7,10949.9,53.23,2.93619e+06,51.33,PASS,-0.6389,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.5,1.79945,143.7,11036.2,59.01,2.99456e+06,43.70,PASS,-0.6019,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.001,1.79945,144,371971,41.75,847387,10.89,FAIL,-0.5699,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.05,1.79945,144,365091,43.13,911330,12.43,FAIL,-0.594,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.2,1.79945,144,368114,49.32,1.30029e+06,17.53,PASS,-0.5574,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.5,1.79945,144,386038,60.55,2.1744e+06,21.33,PASS,-0.5604,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.001,1.79945,144,139031,66.59,850170,20.57,PASS,-0.4493,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.05,1.79945,144,138013,68.28,1.14398e+06,25.42,PASS,-0.4657,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.2,1.79945,144,139932,75.59,2.31819e+06,30.49,PASS,-0.4332,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.5,1.79945,144,152273,90.01,2.70063e+06,25.28,PASS,-0.3823,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.001,1.79945,144,31948.4,54.53,866391,34.31,PASS,-0.5806,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.05,1.79945,144,31900.7,56.80,2.42428e+06,43.35,PASS,-0.5352,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.2,1.79945,144,32322,65.27,2.81594e+06,33.94,PASS,-0.5606,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.5,1.79945,144,35034.8,83.94,2.8871e+06,26.41,PASS,-0.4555,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.001,1.79945,142.8,696571,21.75,989361,4.74,FAIL,-0.631,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.05,1.79945,142.8,697832,25.70,1.08102e+06,6.04,FAIL,-0.6064,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.2,1.79945,142.8,717508,36.51,1.50688e+06,10.45,FAIL,-0.593,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.5,1.79945,142.8,842795,51.47,2.32938e+06,12.86,PASS,-0.4969,PASS
